fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
Tio Cash Master 1400 Find Ratio of Star-fam.xlsx,1405 fam19 ratio:C5,1936,11,0,11,0
Dataset 1 - RAWS and Veer - 01.xlsx,Levels:C2,1391,30,0,29,0
工作簿1-20181122170147433.xlsx,不良明细:CBJ5,452,1,0,1,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:E13,819,20,0,5,0
FullRes Capture conversion.xlsx,Peaks:E5,2690,1,0,1,0
2017 PoB by Race All.xlsx,PoB KC Tracts:Y342,809,6,0,6,0
36-4f54e4360dc6fd7070026565f3bbea16-1327968647.xlsx,formulario P-2011:T33,153,4,0,3,0
freeze_example.xlsx,Sheet:B1043,430,1,1,1,1
Richness_Ephemeroptera_Plecoptera_Allgenera.xlsx,Dørålseter (Dovre):H15,107,2,0,2,0
countytractfiles.xlsx,Sheet1:A6009,114,2,0,1,0
Ex4-5 Team Rating v2 (4).xlsx,Model:O2914,1466,9,0,3,0
Solution_lesson_2.xlsx,All:G144984,375,1,0,1,0
MensTennisRPI.xlsx,RPI:H3,4511,1,0,1,0
webStore.xlsx,WebStore_dupes_marked:M2,3342,2,0,2,0
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,369,1,0,1,0
fin-v8.xlsx,Sheet:F12022,7930,2,0,1,0
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:J16021,2585,2,0,1,0
Coding Task.xlsx,Coding:AM9393,589,2,0,1,0
greige provision.xlsx,Final:Y5,590,5,0,5,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:F73,780,11,0,10,0
main.xlsx,1m:B4816,1720,6,0,5,0
30_70_2ptGuided.xlsx,Sheet1:I255,8848,2,0,2,0
MasterTestData.xlsx,Algo Format:M5,510,21,0,21,0
工作簿1-20181122140451052.xlsx,不良明细:CBJ5,615,1,0,1,0
Scen_SE_IND_DemandProj.xlsx,Convergence programme:K303,435,292,3,292,3
HS_videos_Smit_Cross_augmented_v06.xlsx,datapura:K1603,1167,231,3,229,3
SAM-0.2 OR30x100-0.75_4 dataset analysis.xlsx,State026:B88,1182,6,0,1,0
DPS Calculator - Ninja.xlsx,Weaponskill:B543,556,3,0,1,0
BBG_Security_Application_User_List_v5_1.xlsx,Position:BF5,25575,1,0,1,0
Quizzes_17.2_17.3.xlsx,Quiz 17.3:D1,1410,26,1,24,1
Spreadsheet_Challenge_V2.xlsx,pivot (5):G18,239,7,0,7,0
REMISIONES----OBRADOR---A G O S T O      2016.xlsx,REMISIONES ABRIL  2016  :B3,2458,1,0,1,0
工作簿1-20181122154759510.xlsx,不良明细:CBJ5,711,1,0,1,0
Raw.xlsx,calcs:BE53,206,0,0,0,0
P_Gh_T_S.xlsx,Sheet1:C1003,109,2,0,2,0
8.THẺ KHO- STOCK CARD 13.06.2020.xlsx,Thẻ kho:E13,2220,4,1,3,1
all cases and contacts 2021-07-01.xlsx,summary:C599,1628,30,0,23,0
data_problem.xlsx,PVs:B5,1464,2,0,1,0
MM2-0530H.xlsx,P1dB Pt:R17,253,2,1,2,1
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,809,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,2491,1,0,1,0
NHL 2007-08.xlsx,Players:AQ1085,5147,0,0,0,0
mary_fischer__25393__yr 2001 Commissioning Summary 2-26-02.xlsx,Feb 2002:A9,867,44,1,36,2
KBandFilter.xlsx,20GHZ:E926,147,1,0,1,0
MatrizTransición.xlsx,3X3INBURSA:H2900,840,7,0,7,0
ecosystems_calculations_20211130.xlsx,0107:D66,381,21,0,2,0
2019-05-10-1102_empty_racir.xlsx,Measurements:E13,810,20,0,5,0
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,542,1,0,1,0
freezeExample.xlsx,Sheet:C22908,328,1,0,1,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,546,1,0,1,0
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,812,20,0,5,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,72,1,0,1,0
TestTable.xlsx,Таблица по выездам:AE403,403,0,0,0,0
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,3823,83,1,83,1
20204-0.xlsx,Calcu_ADJ:G3,183,63,1,57,1
dist.xlsx,triangular:F2,74,2,0,2,0
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,684,1,0,1,0
Covid SJC.xlsx,Dados sim recup log:B600,670,23,0,23,0
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,444,1,0,1,0
RE6685.xlsx,RE6685:E5993,434,1,0,1,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,2609,1,0,1,0
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,1879,2,0,1,0
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,2507,5,0,5,0
KickstarterCampaignAnalysis.xlsx,Sheet1:E3021,328,2,0,1,0
工作簿1-20181123094550279.xlsx,不良明细:CBJ5,409,1,0,1,0
All London 2012 athletes.xlsx,ALL ATHLETES:K9909,130,1,0,1,0
datacite_template_20200424_test.xlsx,metadata:A78,508,10,0,2,0
abundance data.xlsx,Protein groups:AA6263,151,0,0,0,0
AllDataSpacing.xlsx,Raw Data:M4219,621,1,0,1,0
FirstLink - Copy 2.xlsx,logt via t:A4,826,9,0,9,0
Enhanced_0-level_11-4-2016.xlsx,Sheet1:A17,850,498,5,498,6
5_4_합성곱신경망.xlsx,학습:E16,1521,1634,20,1634,21
all-geocodes-v2018 (1).xlsx,v2018geocodes:G7903,733,2,0,1,1
EDA.xlsx,training:C6273,63,10,0,9,1
控制图.xlsx,输入:C11,253,2,0,1,0
reference10_0.xlsx,Sheet0:B1011,156,1,0,1,0
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,4072,6,0,5,0
updatedProduceSales.xlsx,Sheet:C22908,336,1,0,1,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,215,7,0,6,0
FY 2018-2019 Weekly Placements-Returns-Reconciliation Tracker.xlsx,Dailies Summary:C100,7741,312,3,312,4
relacao_geral_-_vodanet_-_08-05-2013.xlsx,Faturamento:H391,194,1,0,1,0
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,581,1,0,1,0
Real-Statistics-Examples-ANOVA-1.xlsx,Anova Resamp 1:T6,501,6,0,6,0
basecase.xlsx,Timeseries:F7487,1638,1,0,1,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1439,1,0,1,0
data_banknote_authentication.xlsx,Data:M2,358,12,0,6,0
DMS(Data Matching Schedule)_R0(Seq2)_220110.xlsx,Gutters:AB86,1580,0,0,0,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,409,17,0,17,0
KPMG_file.xlsx,NewCustomerList:W368,889,3,0,1,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,4340,1,0,1,0
Empoyee Master.xlsx,Corrections July 2019:C86,735,1,0,1,0
Input data.xlsx,Sheet2:Q2060,794,7,0,2,0
big+troubles.xlsx,Action List:T26,191,18,0,12,0
MER_DataElements_Public.xlsx,de_currnames_namechange:B2,2066,1,0,1,0
covidImpact.xlsx,Sheet2:H31168,2837,1,0,1,0
SAM-0.05 OR5x100-0.75_6 dataset analysis.xlsx,State026:B66,784,6,0,1,0
StarterBook - tk06.xlsx,Formatted Data:N671,276,2,0,1,0
2014.12 Thermal Decay .xlsx,Three Fourths 2pt:F7,1058,9,0,5,0
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,736,12,0,12,0
WM3796_LT_timeseries_normalization.xlsx,WM3022_LT_timeseries_scaled:D33629,2493,5,0,1,0
NH2012Trends_orig.xlsx,data_harmonization:B363,218,7,0,3,0
part 4.xlsx,Prob 23:L2265,399,11,0,10,0
City Summary Template 1.xlsx,City Summary:B58,2172,5,0,5,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,420,1,0,1,0
Burnham Center for Chemical Genomics_edited_20121217_Ian_for_upload.xlsx,Assay Definition:A198,225,3,0,1,0
olist_groups1.xlsx,growths:C3,105,7,0,7,0
Bleaching Data MAP Final.xlsx,Sheet1:H458,650,1,0,1,0
MacIC-Portfolio-V1-Jan-28-2017.xlsx,Portfolio Metrics:J4,483,10,0,6,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,172,2,0,1,0
robin_rodrigue__33371__FTCan_Gas_Bench.xlsx,Detail:E1797,159,1,0,1,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,432,1,1,1,1
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,307,2,0,1,0
short_msg_option_info_data.xlsx,备份:B16111,721,3,1,2,1
订单管理系统.xlsx,客户下单明细表:J12018,190,2,0,2,0
House_Election_Data_2008.xlsx,Cong Dist:AR4006,5211,7,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,23079,16,0,15,0
AllDataShapeSimulation.xlsx,Raw Data:K5690,942,1,0,1,0
Budget Doc.xlsx,Sheet1:AG6818,1737,0,0,0,0
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,18591,2,0,2,0
Slots.xlsx,Decomposition:A25560,102,1,0,1,0
stop_totals.xlsx,Sheet1:F3129,81,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,516,1,1,1,1
september-2-2021.xlsx,TestingByDate (Test Date):F3,1195,2,0,1,0
database_2016.xlsx,All data:J3936,855,7,0,2,0
ACI.xlsx,H=1.25-P=1.5:B322,278,2,0,2,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,3846,1624,19,1565,21
NUKE.xlsx,20150310_NUKE.csv:S2345,7868,11,0,4,0
Processed Data-pre.xlsx,NormalData:AD553,382,55,0,55,0
recentAPIdata2019.xlsx,Sheet:N32501,961,1,0,1,0
GPSC_CTD_2016.4.25.xlsx,CTD:Q16844,162,1,0,1,0
ExampleStudy.xlsx,Sources:AA4,1657,0,0,0,0
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,163,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,59,3,0,3,0
advance_excel_project.xlsx,Sheet7 (2):C4,323,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,462,1,0,1,1
qpcr_template_ottawa_wide.xlsx,Ottawa community data:AG5,780,4,0,2,0
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,1615,5,0,1,0
enem_2012.xlsx,Sheet1:K2049,62,1,0,1,0
CL2.xlsx,Sheet30:B35,356,7,0,6,0
Fact2Sheet_Corona_20200605.xlsx,LastWeek:I3,1118,152,1,87,2
VIL-2018-10.xlsx,22:AE16,225,1,0,1,0
covid-19-dashboard_1-31-2021.xlsx,TestingByDate (Test Date):C3,226,2,0,1,0
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,2488,20,0,20,0
Pagina_Inicio_PN.xlsx,Datos Pagina Inicial:Z491,131,3,0,2,0
Fact2Sheet_Corona_20200706.xlsx,7_Average_Fat:HQ2,1877,0,0,0,0
BAO CAO CHI 16.10-22.10 TEMPLATE.xlsx,Chi tiết:L7,1297,55,1,4,1
Day4.xlsx,Calculations:QX215,14075,3,0,3,0
工作簿1-20181122124718157.xlsx,不良明细:CBJ5,384,1,0,1,0
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore:S1,1568,4,0,4,0
lecture6p_2021.xlsx,F-F_Research_Data_Factors_daily:F656,42,1,0,1,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,OBRADOR REM :A2,4092,265,2,265,2
benjamin_rogers__1261__Consolidated 6 Peaker-062000.xlsx,Depreciation:Z49,542,345,26,345,26
REMISIONES   OBRADOR   MARZO    2017.xlsx,E N E R O      2 0 1 7      :E3270,510,6,0,6,0
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:D4,163,4,0,1,0
manual_grad_rates_corrections_2018.xlsx,grad_rates:R24,70,3,0,2,0
oysters_gtm.xlsx,SPAT:D6025,252,1,0,1,1
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C43389,922,1,0,1,0
hw_6_2.xlsx,model:D2195,288,16,0,16,0
USA list.xlsx,Feuil1:E2,93,1,0,1,0
工作簿1-20181122164802381.xlsx,不良明细:CBJ5,444,1,0,1,0
虎林码头11月过车详情.xlsx,202011:G10660,392,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,748,1,0,1,0
VIL-2015-08.xlsx,AUG 26:Q10,215,9,0,9,0
分解法乘法 C.xlsx,分解法:R41,1104,19,0,7,0
House_Election_Data_1994.xlsx,Candidates:F13,5545,1,0,1,0
재료비.xlsx,07. IK:H2,9114,2465,42,2465,44
test-products.xlsx,луковатый:J9,4513,8,0,7,0
100ms.xlsx,Data:BV3,175,0,1,0,1
工作簿1-20181122135748760.xlsx,不良明细:CBJ5,564,1,0,1,0
UWP_Pointer_Log.xlsx,Drag_Swipe:L5,657,4,0,4,0
All naked-eye visible stars & nebulae.xlsx,Sheet1:E1083,504,1,0,1,0
Oithona_Microsetella_1.xlsx,Лист1:T1814,1564,2,0,1,0
FlowCalib.xlsx,Napa:X7,6984,2,0,2,0
zad5.xlsx,D:M1,143,3,0,1,0
cerner_model.xlsx,CodeSet:G55,1297,1,1,1,1
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:AK618,1023,0,0,0,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,SNG:I43106,596,1,0,1,0
Distrito-5.xlsx,DETERMINACION:D6,413,30,1,30,1
VIL-2015-01.xlsx,JAN 18:Q34,210,9,1,9,1
工作簿1 - 副本-20181126095151763.xlsx,不良明细:CBJ5,450,1,0,1,0
医療需要予測ツール_オミクロンとブースター考慮版v3_20220103.xlsx,短期予測:B24,806,318,4,312,4
Kickstarter_Challenge_copy.xlsx,Outcomes Based on Goals:B2,127,4,0,1,0
Employment and Wage Data Project - FINAL.xlsx,Main Data:B2,246,14,0,14,0
DataSet.xlsx,Sheet6:AC18,294,0,0,0,0
AHP_Psychometric - weighted.xlsx,AHP Example:O85,2669,33,0,33,0
Scen_SE_ELC_DH-Pipes.xlsx,Next_to_DH_W_D:E2,175,3,0,2,0
Copia de carga 4 playera.xlsx,datos de carga:AF4,101,0,0,0,0
2019-06-15-0720_dryopteris_carthusiana.xlsx,Measurements:E13,795,20,0,5,0
Input_data_general.xlsx,Prod_limit_country:D1,1535,1,0,1,0
Sta Hujan Pegasing.xlsx,Bulanan:A68,1144,5,0,5,0
Sendy.xlsx,Raw Data:H508735,114,1,0,1,0
工作簿1 - 副本-20181123094545958.xlsx,不良明细:CBJ5,482,1,0,1,0
Vinci.xlsx,n100:L7,1964,681,6,680,7
CDBG FY18.xlsx,reallocations and reductions:I9,261,4,0,3,0
credit_test_my_data_1.xlsx,Лист1:X4105,345,1,0,1,0
DT-2020-N-B53-TT343-56.xlsx,40:BA1131,11041,0,0,0,0
Apple Appstore Data.xlsx,Apple Appstore Data:J4599,95,1,0,1,0
timeseries_tracertest_Kortright_7hr.xlsx,Hydrograph_TracerTest:D544,471,1,0,1,0
2019-05-13-0954_abies_pinsapo.xlsx,Measurements:E13,826,20,0,5,0
outputTablesState.xlsx,7.3_FL_WA:AK19,8108,11,0,11,0
REMISIONES--MARZO    --- 2 0 1 5.xlsx,OBRADOR REM :A2,4385,265,2,265,2
Skill_Data_PD2.xlsx,Sheet1:B833,2610,119,2,119,2
KickStarter My Chart.xlsx,Bonus-Goals:B3,437,4,0,1,0
analysis_step_wise_l1.xlsx,normalizing:D245,118,19,0,19,0
Reference Ch. test@1M SPL PCB Display ON_210216.xlsx,FFT_R2R5@Port Type:D36832,2094,2,0,1,0
charitychoice.co.uk.xlsx,Charitychoice.co.uk Data:E20796,1450,1,0,1,0
2019-05-16-1035_empty_racir.xlsx,Measurements:E13,845,20,0,5,0
StarterBook - Alon Rosner.xlsx,Data:N3628,293,2,0,1,0
工作簿1 - 副本-20181126100441319.xlsx,不良明细:CBJ5,712,1,0,1,0
SMOK.xlsx,Arkusz1:A2,452,19,0,15,0
Ashley County Medical Center.xlsx,OP Services:E2205,2672,25,0,4,0
Objectlist2.xlsx,Tabelle4:E22,382,2,0,2,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,Al Bundy:C14970,493,2,0,2,0
data-1-1-3-StarterBook.xlsx,Kickstarter:D3797,124,1,0,1,0
zacni_0.xlsx,Percentiles:B2,3576,716,10,713,11
Excel_Crowdfunding_data.xlsx,Stat_Analysis:C14,355,1,0,1,0
2020年慢病预算(12.12调整稿).xlsx,老店新客门店:CA11,2415,14,0,12,0
7.1.Practical-example.Confidence-intervals-lesson.xlsx,Al Bundy:C14970,582,2,0,2,0
(1)27-B.xlsx,27-B:C104702,869,1,0,1,0
工作簿1-20181122165042480.xlsx,不良明细:CBJ5,426,1,0,1,0
工作簿1 - 副本-20181126094353956.xlsx,不良明细:CBJ5,519,1,0,1,0
2_result.xlsx,fuzzy_2_subset:B643,685,16,1,4,1
Working Sample 3-20-2017.xlsx,7 day sales:D36156,2915,1,0,1,0
VIL-2014-09.xlsx,SEPT 18:Q34,174,9,0,9,0
REMISIONES----OBRADOR---JUNIO    2016.xlsx,REMISIONES ABRIL  2016  :B3,2105,1,0,1,0
bi_altorendimiento_dat2.xlsx,Alto rendimiento:D444,153,2,0,1,0
Structural_Annotation.xlsx,OLD-Templates_ICL3:C2,1585,11,0,4,0
MP_calc_mitMatrix_TGA.xlsx,PE_aug:AR10,260,6,0,3,0
